Dates,Active-Count,CPU-Utilization,Total-Memory-Usage,Average-Temperature
03-09-2018 13:15,13715,18,47.09828568,34
03-09-2018 13:30,13289,18,47.09805965,33.72727273
03-09-2018 13:45,13159,15,47.09873812,35.18181818
03-09-2018 14:00,13021,16,47.10444543,34.18181818
03-09-2018 14:15,13017,14,47.11111337,33.90909091
03-09-2018 14:30,12960,14,47.115521,35.18181818
03-09-2018 14:45,12870,14,47.11602957,35.18181818
03-09-2018 15:00,12720,14,47.1155775,34.36363636
03-09-2018 15:15,12612,15,47.11569052,35.36363636
03-09-2018 15:30,12431,14,47.11574703,35.36363636
03-09-2018 15:45,12331,0,,0
03-09-2018 16:00,12158,15,47.11489941,35.90909091
03-09-2018 16:15,11948,15,47.11540798,33.81818182
03-09-2018 16:30,11788,15,47.11636862,35.45454545
03-09-2018 16:45,11569,14,47.115521,35.18181818
03-09-2018 17:00,11315,14,47.11597306,34.45454545
03-09-2018 17:15,10861,12,47.11642512,34.45454545
03-09-2018 17:30,10387,13,47.11286512,34.36363636
03-09-2018 17:45,9953,12,47.1141083,34.90909091
03-09-2018 18:00,9726,11,47.11292163,34
03-09-2018 18:15,9497,12,47.13332101,35.54545455
03-09-2018 18:30,9291,10,47.14773055,34.18181818
03-09-2018 18:45,9069,12,47.15942771,35.18181818
03-09-2018 19:00,8867,10,47.16315724,35.63636364
03-09-2018 19:15,8846,12,47.19598838,35.90909091
03-09-2018 19:30,8774,12,47.21361888,35.54545455
03-09-2018 19:45,8719,12,47.22842397,35.45454545
03-09-2018 20:00,8598,11,47.22865001,34.18181818
03-09-2018 20:15,8554,10,47.22836747,34.54545455
03-09-2018 20:30,8527,11,47.2441332,34.90909091
03-09-2018 20:45,8502,11,47.25577385,35
03-09-2018 21:00,8489,11,47.26215925,33.54545455
03-09-2018 21:15,8435,10,47.26227227,33.72727273
03-09-2018 21:30,8455,10,47.26340243,33.63636364
03-09-2018 21:45,8436,10,47.26752751,33.81818182
03-09-2018 22:00,8402,9,47.27165259,33.90909091
03-09-2018 22:15,8391,9,47.2717091,34.45454545
03-09-2018 22:30,8398,11,47.27250021,34.72727273
03-09-2018 22:45,8364,12,47.27611673,34.45454545
03-09-2018 23:00,8387,11,47.27617323,35.45454545
03-09-2018 23:15,8369,10,47.27628625,34.72727273
03-09-2018 23:30,8376,11,47.27606022,34.81818182
03-09-2018 23:45,8326,11,47.27493006,34.90909091
04-09-2018 00:00,8371,15,47.27487355,35.54545455
04-09-2018 00:15,8376,10,47.27295228,35.54545455
04-09-2018 00:30,8468,9,47.27346085,35.54545455
04-09-2018 00:45,8581,9,47.26583227,35.81818182
04-09-2018 01:00,8727,9,47.26215925,35.09090909
04-09-2018 01:15,8980,11,47.2618202,35.09090909
04-09-2018 01:30,9206,12,47.25390908,35.09090909
04-09-2018 01:45,9369,12,47.25080114,33.72727273
04-09-2018 02:00,9548,12,47.23588303,34
04-09-2018 02:15,9729,12,47.22938461,33.63636364
04-09-2018 02:30,9969,12,47.22520302,33.90909091
04-09-2018 02:45,10214,14,47.20570776,33.45454545
04-09-2018 03:00,10408,14,47.20559474,33.54545455
04-09-2018 03:15,10730,15,47.20502966,33.81818182
04-09-2018 03:30,11120,15,47.19768362,34.09090909
04-09-2018 03:45,11707,16,47.19084616,34.63636364
04-09-2018 04:00,12416,19,47.17994011,35.09090909
04-09-2018 04:15,13310,39,47.16892105,35.81818182
04-09-2018 04:30,14105,50,47.16959915,35.81818182
04-09-2018 04:45,14860,51,47.27233069,34.09090909
04-09-2018 05:00,15320,53,47.37653144,35.27272727
04-09-2018 05:15,15564,40,47.48977347,35.54545455
04-09-2018 05:30,15805,30,47.46993916,34.27272727
04-09-2018 05:45,15954,24,47.28425388,35.54545455
04-09-2018 06:00,16021,39,47.29532944,34.36363636
04-09-2018 06:15,16092,32,47.31098216,34.18181818
04-09-2018 06:30,16048,38,47.37025905,35.54545455
04-09-2018 06:45,16217,45,47.31290343,34.81818182
04-09-2018 07:00,16233,27,47.31171676,35.54545455
04-09-2018 07:15,16272,23,47.29188246,35.72727273
04-09-2018 07:30,16276,24,47.20960681,36
04-09-2018 07:45,16234,24,47.41348767,36.18181818
04-09-2018 08:00,16048,22,47.30855232,35.09090909
04-09-2018 08:15,16003,22,47.1925414,34.36363636
04-09-2018 08:30,15909,24,47.26735799,34.72727273
04-09-2018 08:45,16037,21,47.18236996,35.18181818
04-09-2018 09:00,16072,23,47.18333059,34.90909091
04-09-2018 09:15,16082,23,47.1833871,34.81818182
04-09-2018 09:30,16179,23,47.24588495,34.54545455
04-09-2018 09:45,16093,20,47.29165642,35
04-09-2018 10:00,16172,24,47.28600562,34.09090909
04-09-2018 10:15,16172,24,47.2709745,34.18181818
04-09-2018 10:30,16267,24,47.29205198,34.27272727
04-09-2018 10:45,16232,22,47.35409776,34.81818182
04-09-2018 11:00,16138,21,47.28979166,34.72727273
04-09-2018 11:15,16123,20,47.27476053,35.36363636
04-09-2018 11:30,16105,21,47.37218032,35.09090909
04-09-2018 11:45,15860,20,47.35127236,35.81818182
04-09-2018 12:00,15575,19,47.13908483,34.72727273
04-09-2018 12:15,14822,18,47.20293887,35.54545455
04-09-2018 12:30,14372,18,47.0950651,34.81818182
04-09-2018 12:45,14029,16,47.09331335,34.90909091
04-09-2018 13:00,13811,18,47.19477635,35.81818182
04-09-2018 13:15,13523,18,47.11210441,36.27272727
04-09-2018 13:30,13297,16,47.11312156,36
04-09-2018 13:45,13226,18,47.1159171,35
04-09-2018 14:00,13162,17,47.13479095,34.63636364
04-09-2018 14:15,13026,14,47.13524302,35.63636364
04-09-2018 14:30,12917,15,47.13665573,34.90909091
04-09-2018 14:45,12842,15,47.14315422,35.36363636
04-09-2018 15:00,12701,14,47.14309771,36.18181818
04-09-2018 15:15,12537,14,47.14343676,36
04-09-2018 15:30,12399,15,47.14694029,33.81818182
04-09-2018 15:45,12212,15,47.14801395,34.90909091
04-09-2018 16:00,12045,14,47.14863554,35
04-09-2018 16:15,11989,15,47.1536083,34.27272727
04-09-2018 16:30,11788,15,47.15801596,34.45454545
04-09-2018 16:45,11536,14,47.15835501,34.54545455
04-09-2018 17:00,11253,13,47.15897661,34.45454545
04-09-2018 17:15,10887,12,47.15355179,34.18181818
04-09-2018 17:30,10438,14,47.14660124,35.09090909
04-09-2018 17:45,10067,12,47.1403853,34.36363636
04-09-2018 18:00,9758,12,47.14733585,33.63636364
04-09-2018 18:15,9478,12,47.15598166,33.63636364
04-09-2018 18:30,9294,12,47.17163452,34.36363636
04-09-2018 18:45,9136,12,47.18785247,36
04-09-2018 19:00,8995,11,47.19649828,35.36363636
04-09-2018 19:15,8893,12,47.20621775,35.36363636
04-09-2018 19:30,8801,12,47.20842158,35.45454545
04-09-2018 19:45,8755,11,47.22995133,35.54545455
04-09-2018 20:00,8701,11,47.24210067,35.72727273
04-09-2018 20:15,8630,11,47.24441752,35.72727273
04-09-2018 20:30,8599,10,47.25628431,33.27272727
04-09-2018 20:45,8554,11,47.25600177,35.45454545
04-09-2018 21:00,8519,11,47.25944879,34.90909091
04-09-2018 21:15,8503,11,47.27504515,35
04-09-2018 21:30,8503,12,47.2800179,33.81818182
04-09-2018 21:45,8494,12,47.28075251,34.63636364
04-09-2018 22:00,8470,9,47.28126109,33.90909091
04-09-2018 22:15,8458,9,47.28120458,33.45454545
04-09-2018 22:30,8458,11,47.2813176,33.81818182
04-09-2018 22:45,8439,11,47.28191462,33.81818182
04-09-2018 23:00,8447,10,47.28214065,34
04-09-2018 23:15,8436,10,47.28247971,34.54545455
04-09-2018 23:30,8470,11,47.28270574,34.27272727
04-09-2018 23:45,8479,10,47.28315782,35.72727273
05-09-2018 00:00,8509,11,47.28332734,35.81818182
05-09-2018 00:15,8519,11,47.28327083,34.63636364
05-09-2018 00:30,8644,12,47.28027585,35.27272727
05-09-2018 00:45,8782,12,47.28061491,35.54545455
05-09-2018 01:00,8941,11,47.27287317,35.72727273
05-09-2018 01:15,9116,12,47.27276015,35.90909091
05-09-2018 01:30,9303,12,47.26880452,33.36363636
05-09-2018 01:45,9500,12,47.25772874,35.18181818
05-09-2018 02:00,9742,12,47.25021304,34.72727273
05-09-2018 02:15,9943,13,47.24297988,35.36363636
05-09-2018 02:30,10164,14,47.23908076,34.45454545
05-09-2018 02:45,10387,14,47.23899443,34
05-09-2018 03:00,10632,15,47.23554738,34
05-09-2018 03:15,10910,15,47.23532134,33.81818182
05-09-2018 03:30,11317,17,47.22464112,33.72727273
05-09-2018 03:45,11880,20,47.21995087,35
05-09-2018 04:00,12602,20,47.21944229,35.09090909
05-09-2018 04:15,13333,49,47.21746447,34.90909091
05-09-2018 04:30,14109,52,47.21232214,34.63636364
05-09-2018 04:45,14676,55,47.20107684,35.27272727
05-09-2018 05:00,15078,51,47.28931424,35.72727273
05-09-2018 05:15,15300,50,47.39425167,34.45454545
05-09-2018 05:30,15552,53,47.49116196,35.18181818
05-09-2018 05:45,15592,55,47.41894323,35
05-09-2018 06:00,15639,30,47.39741324,35.81818182
05-09-2018 06:15,15701,46,47.31202787,34.90909091
05-09-2018 06:30,15782,53,47.41029733,33.27272727
05-09-2018 06:45,15815,46,47.43329656,35.36363636
05-09-2018 07:00,15848,33,47.41600476,33.72727273
05-09-2018 07:15,15811,31,47.51455676,34.18181818
05-09-2018 07:30,15675,53,47.32428733,35.72727273
05-09-2018 07:45,15686,50,47.42137021,35.81818182
05-09-2018 08:00,15723,47,47.28523945,35.54545455
05-09-2018 08:15,15724,40,47.19787616,35
05-09-2018 08:30,15605,35,47.19702852,35.54545455
05-09-2018 08:45,15566,36,47.19991049,34.81818182
05-09-2018 09:00,15644,38,47.31230737,33.54545455
05-09-2018 09:15,15578,34,47.21076026,35.45454545
05-09-2018 09:30,15740,37,47.39667567,35
05-09-2018 09:45,15849,32,47.58594384,34.18181818
05-09-2018 10:00,15826,32,47.50880841,33.72727273
05-09-2018 10:15,15896,31,47.29842367,34.45454545
05-09-2018 10:30,15935,35,47.29814112,34.54545455
05-09-2018 10:45,15861,34,47.30740867,33.72727273
05-09-2018 11:00,15786,31,47.20258361,34
05-09-2018 11:15,15880,23,47.3045832,34.45454545
05-09-2018 11:30,15809,21,47.28356168,36.27272727
05-09-2018 11:45,15529,21,47.29915829,34.81818182
05-09-2018 12:00,15275,23,47.27141214,35.90909091
05-09-2018 12:15,14686,20,47.23422891,35.18181818
05-09-2018 12:30,14419,21,47.13228584,35.09090909
05-09-2018 12:45,14150,19,47.12804763,35
05-09-2018 13:00,13927,17,47.12946036,33.90909091
05-09-2018 13:15,13799,18,47.14251405,35.54545455
05-09-2018 13:30,13601,19,47.22428325,34.27272727
05-09-2018 13:45,13426,18,47.14370075,35.54545455
05-09-2018 14:00,13302,16,47.14426584,35.72727273
05-09-2018 14:15,13170,15,47.23835411,36
05-09-2018 14:30,13085,16,47.15929736,34.90909091
05-09-2018 14:45,12975,16,47.16443972,34.18181818
05-09-2018 15:00,12873,16,47.16506133,35.27272727
05-09-2018 15:15,12659,15,47.16438321,34.16666667
05-09-2018 15:30,12523,15,47.16494831,33.81818182
05-09-2018 15:45,12338,15,47.16596548,34.54545455
05-09-2018 16:00,12174,15,47.16500482,33.63636364
05-09-2018 16:15,12017,14,47.16460925,33.81818182
05-09-2018 16:30,11816,15,47.16483529,34.27272727
05-09-2018 16:45,11575,15,47.16556991,35
05-09-2018 17:00,11271,14,47.16223585,34.63636364
05-09-2018 17:15,10906,12,47.15624585,34.27272727
05-09-2018 17:30,10517,13,47.14562207,33.90909091
05-09-2018 17:45,10103,12,47.13646754,35.18181818
05-09-2018 18:00,9733,11,47.12985593,35.36363636
05-09-2018 18:15,9493,11,47.14822151,33.81818182
05-09-2018 18:30,9292,11,47.17240756,35.72727273
05-09-2018 18:45,9106,11,47.18263577,35.63636364
05-09-2018 19:00,8966,12,47.19371163,35.54545455
05-09-2018 19:15,8870,9,47.20902569,35.09090909
05-09-2018 19:30,8767,9,47.21851928,35.72727273
05-09-2018 19:45,8700,10,47.22614806,34.36363636
05-09-2018 20:00,8655,9,47.23999288,33.90909091
05-09-2018 20:15,8640,9,47.25666317,35.18181818
05-09-2018 20:30,8616,10,47.2711296,33.63636364
05-09-2018 20:45,8577,10,47.27570686,33.27272727
05-09-2018 21:00,8543,10,47.27723262,33.63636364
05-09-2018 21:15,8535,11,47.28231847,33.54545455
05-09-2018 21:30,8505,11,47.28757385,33.72727273
05-09-2018 21:45,8499,11,47.28740432,33.54545455
05-09-2018 22:00,8474,9,47.28757385,33.72727273
05-09-2018 22:15,8438,9,47.28768687,33.54545455
05-09-2018 22:30,8421,12,47.28746083,33.45454545
05-09-2018 22:45,8402,11,47.28664517,35.54545455
05-09-2018 23:00,8395,11,47.2868147,34.54545455
05-09-2018 23:15,8412,11,47.28788839,33.90909091
05-09-2018 23:30,8427,12,47.28822745,35.63636364
05-09-2018 23:45,8480,11,47.28788839,35.09090909
06-09-2018 03:30,15990,15,47.22521882,33.63636364
06-09-2018 03:45,15990,17,47.27732102,33.81818182
06-09-2018 04:00,15990,21,47.20820932,35.36363636
06-09-2018 04:15,15990,28,47.20719214,34.09090909
06-09-2018 04:30,15990,46,47.21476447,35.45454545
06-09-2018 04:45,15990,50,47.2166293,35.45454545
06-09-2018 05:00,15990,59,47.41345356,35.54545455
06-09-2018 05:15,15990,53,47.66618256,36.09090909
06-09-2018 05:30,15990,40,47.40642287,36.45454545
06-09-2018 05:45,15990,32,47.41241298,34.81818182
06-09-2018 06:00,15990,25,47.4006588,35.18181818
06-09-2018 06:15,15990,22,47.52814087,35.27272727
06-09-2018 06:30,15990,30,47.43190329,33.90909091
06-09-2018 06:45,15950,29,47.5176299,34.18181818
06-09-2018 08:00,15902,27,47.4899397,34.63636364
06-09-2018 08:15,15842,25,47.29000514,33.36363636
06-09-2018 08:30,15805,38,47.38847341,33.54545455
06-09-2018 08:45,15796,37,47.27652582,34
06-09-2018 09:00,15793,22,47.5109885,35.72727273
06-09-2018 09:15,15791,21,47.43317333,35.27272727
06-09-2018 09:30,15867,20,47.40525707,35.90909091
06-09-2018 09:45,15635,17,47.46736228,34.72727273
06-09-2018 10:00,15756,20,47.51110152,34.90909091
06-09-2018 10:15,15840,21,47.47849487,36
06-09-2018 10:30,15764,23,47.47589538,34.27272727
06-09-2018 10:45,15838,20,47.487141,34.54545455
06-09-2018 11:00,15597,23,47.64143133,35.72727273
06-09-2018 11:15,15592,25,47.47054226,35.27272727
06-09-2018 11:30,15533,29,47.37017884,34.18181818
06-09-2018 11:45,15447,32,47.26744196,35.81818182
06-09-2018 12:00,15099,28,47.26648127,34.72727273
06-09-2018 12:15,15000,25,47.18442739,35.09090909
06-09-2018 12:30,14266,20,47.18442739,35.81818182
06-09-2018 13:30,13500,21,47.27919623,36.45454545
06-09-2018 13:45,13380,18,47.17770374,34.63636364
06-09-2018 14:00,13333,16,47.18437209,35.18181818
06-09-2018 14:15,13130,16,47.18889301,34.27272727
06-09-2018 14:30,12998,17,47.24451766,35.54545455
06-09-2018 14:45,12885,15,47.1888365,35.09090909
06-09-2018 15:00,12787,15,47.19064486,35.63636364
06-09-2018 15:15,12637,14,47.18844092,35.90909091
06-09-2018 15:30,12490,15,47.2439917,35.90909091
06-09-2018 15:45,12280,15,47.18861045,33.36363636
06-09-2018 16:00,12105,15,47.19234021,35.36363636
06-09-2018 16:15,11955,14,47.18595441,34.27272727
06-09-2018 16:30,11812,15,47.24958634,35.27272727
06-09-2018 16:45,11560,14,47.19460067,34.72727273
06-09-2018 17:00,11290,15,47.19454416,34.90909091
06-09-2018 17:15,10887,12,47.19488322,35
06-09-2018 17:30,10509,11,47.24099659,34.54545455
06-09-2018 17:45,10127,12,47.1864065,34.45454545
06-09-2018 18:00,9809,11,47.18329837,34.54545455
06-09-2018 18:15,9532,10,47.1849372,34.45454545
06-09-2018 18:30,9286,11,47.25082959,34.72727273
06-09-2018 18:45,9123,14,47.3276852,35
06-09-2018 19:00,9007,13,47.22850755,35.81818182
06-09-2018 19:15,8896,11,47.25009494,35.90909091
06-09-2018 19:30,8793,13,47.36468834,34.36363636
06-09-2018 19:45,8731,9,47.26676583,35.36363636
06-09-2018 20:00,8692,11,47.28015905,35.54545455
06-09-2018 20:15,8642,9,47.27874626,36
06-09-2018 20:30,8617,10,47.34028726,34.63636364
06-09-2018 20:45,8584,11,47.3424347,33.18181818
06-09-2018 21:00,8552,12,47.35288932,35.18181818
06-09-2018 21:15,8549,9,47.34068284,34.54545455
06-09-2018 21:30,8511,14,47.41341311,35.09090909
06-09-2018 21:45,8481,12,47.41573008,34.18181818
06-09-2018 22:00,8440,12,47.36034883,34.09090909
06-09-2018 22:15,8436,9,47.30180294,34.36363636
06-09-2018 22:30,8456,12,47.41454334,34.63636364
06-09-2018 22:45,8450,10,47.35989674,34.63636364
06-09-2018 23:00,8447,10,47.35797535,34.36363636
06-09-2018 23:15,8400,10,47.36080093,34.36363636
06-09-2018 23:30,8426,12,47.41589962,34.54545455
06-09-2018 23:45,8465,10,47.30411991,34.36363636
07-09-2018 00:00,8496,11,47.30395038,35.54545455
